search URL:,https://patents.google.com/?q=G06N20%252f20
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
WO-2019114413-A1,模型训练 ,北京三快在线科技有限公司,王子伟,2017-12-11,2018-10-18,2019-06-20,,https://patents.google.com/patent/WO2019114413A1/zh,https://patentimages.storage.googleapis.com/e8/c6/c4/ad3b7473a95904/PCTCN2018110872-appb-300001.png
KR-102378850-B1,컨볼루션 신경망을 사용하는 의미적 세그먼트화 및 깊이 완성 방법 및 장치 ,네이버 주식회사,"보리스 차이드로브스키, 조르지오 지아논",2019-12-09,2019-12-17,2022-03-25,2022-03-25,https://patents.google.com/patent/KR102378850B1/ko,https://patentimages.storage.googleapis.com/4f/fa/c6/642c4668f1efaf/112020005033579-pat00263.png
WO-2019184125-A1,基于微表情的风险识别方法、装置、设备及介质 ,平安科技（深圳）有限公司,"戴磊, 张国辉",2018-03-30,2018-07-03,2019-10-03,,https://patents.google.com/patent/WO2019184125A1/zh,https://patentimages.storage.googleapis.com/31/59/43/cfd9a5a07daaea/PCTCN2018094217-appb-300001.png
EP-3570163-B1,"Procédé de lancement d'application, support d'enregistrement et terminal ","Shenzhen Heytap Technology Corp., Ltd.",Su Huang,2018-05-15,2019-05-09,2021-12-22,2021-12-22,https://patents.google.com/patent/EP3570163B1/fr,https://patentimages.storage.googleapis.com/ce/76/72/467c4f8a0bcf1c/imgf0001.png
JP-6329333-B1,人工知能を有するシステム ,株式会社Ｓｅｌｔｅｃｈ,"将偉 江川, 将偉 江川",2016-07-04,2018-01-17,2018-05-23,2018-05-23,https://patents.google.com/patent/JP6329333B1/ja,https://patentimages.storage.googleapis.com/d4/bf/c7/3d066a83c10cdb/0006329333-2.png
CN-108733891-B,用于预测使用寿命周期和低周期疲劳消耗的系统和方法 ,通用电气公司,"C.W.斯特文斯, 陈树江, 吴思宇, L.A.瓦尔迪克, R.B.怀特, R.A.克勒蒙特斯",2017-04-21,2018-04-20,2022-09-06,2022-09-06,https://patents.google.com/patent/CN108733891B/zh,https://patentimages.storage.googleapis.com/0b/c0/e8/e97e6e2338935f/HDA0001635959430000011.png
RU-2702980-C1,Распределённое обучение моделей машинного обучения для персонализации ,"Самсунг Электроникс Ко., Лтд.","Михаил Сергеевич Кудинов, Ирина Игоревна Пионтковская, Алексей Юрьевич НЕВИДОМСКИЙ, Вадим Сергеевич Попов, Петр Константинович ВЫТОВТОВ, Дмитрий Валерьевич ПОЛУБОТКО, Ольга Валерьевна МАЛЮГИНА",2018-12-14,2018-12-14,2019-10-14,2019-10-14,https://patents.google.com/patent/RU2702980C1/ru,https://patentimages.storage.googleapis.com/6f/b7/5b/b31aecfafa3037/00000003.png
EP-3005056-B1,Interface utilisateur pour l'apprentissage machine ,"Purepredictive, Inc.","Kelly D. Phillipps, Richard W. Wellman",2013-05-29,2014-05-28,2022-04-27,2022-04-27,https://patents.google.com/patent/EP3005056B1/fr,https://patentimages.storage.googleapis.com/56/b1/1d/3921fb1895b9dd/imgf0001.png
CN-113534936-B,一种服务器风扇转速控制方法、装置、设备及介质 ,苏州浪潮智能科技有限公司,"闫玉婕, 于泉泉, 王焕超, 刘闻禹, 韩煦",2021-09-14,2021-09-14,2021-12-17,2021-12-17,https://patents.google.com/patent/CN113534936B/zh,https://patentimages.storage.googleapis.com/f4/bb/36/4e57d4d31822bc/210910094215.png
JP-7079309-B2,質問応答処理方法、装置、電子機器及び記憶媒体 ,ベイジン バイドゥ ネットコム サイエンス テクノロジー カンパニー リミテッド,"ディン，ユチン, リュウ，カイ, リュウ，ジン, チン，ヤン",2019-12-27,2020-11-26,2022-06-01,2022-06-01,https://patents.google.com/patent/JP7079309B2/ja,https://patentimages.storage.googleapis.com/a8/76/db/a9146cd9e05793/0007079309000001.png
CN-104083258-B,一种基于脑机接口与自动驾驶技术的智能轮椅控制方法 ,华南理工大学,"李远清, 张瑞",2014-06-17,2014-06-17,2016-10-05,2016-10-05,https://patents.google.com/patent/CN104083258B/zh,
JP-6860070-B2,分析装置、ログの分析方法及び分析プログラム ,日本電気株式会社,"池田　聡, 聡 池田",2017-06-23,2017-06-23,2021-04-14,2021-04-14,https://patents.google.com/patent/JP6860070B2/ja,https://patentimages.storage.googleapis.com/61/43/90/ccdd4436289ce1/0006860070-2.png
JP-7261883-B2,創傷の評価、治癒予測および治療のための機械学習システム ,スペクトラル エムディー，インコーポレイテッド,"ファン，ウェンシェン, マイケル ディマイオ，ジョン, イー． サッチャー，ジェフリー, クアン，ペイラン, イ，ファリュー, プラント，ケヴィン, バクスター，ロナルド, マッコール，ブライアン, ガオ，ジクン, ドゥワイト，ジェイソン",2018-12-14,2019-12-11,2023-04-20,2023-04-20,https://patents.google.com/patent/JP7261883B2/ja,https://patentimages.storage.googleapis.com/e3/c7/39/a8baabd7172a95/0007261883000018.png
CN-110400022-B,自助柜员机现金用量预测方法及装置 ,中国工商银行股份有限公司,"杜姗, 蔡为彬, 王亚新, 罗樋",2019-07-31,2019-07-31,2022-03-04,2022-03-04,https://patents.google.com/patent/CN110400022B/zh,https://patentimages.storage.googleapis.com/91/d7/57/831693152cbfab/HDA0002150602490000011.png
EP-3483797-A1,"Training, validierung und überwachung von modellen der künstlichen intelligenz und des maschinellen lernens ",Accenture Global Solutions Limited,"Arati DEO, Mallika Fernandes, Kishore P. Durg, Teresa ESCRIG, Bhaskar Ghosh, Mahesh VENKATA RAMAN",2017-11-13,2018-11-09,2019-05-15,,https://patents.google.com/patent/EP3483797A1/de,https://patentimages.storage.googleapis.com/03/15/0e/13a14cb73001dd/imgf0001.png
KR-102201919-B1,"랜덤 포레스트 모델의 훈련 방법, 전자장치 및 저장매체 ",핑안 테크놀로지 (션젼) 컴퍼니 리미티드,"거 진, 량 쉬, 징 시야오",2017-03-13,2017-06-30,2021-01-12,2021-01-12,https://patents.google.com/patent/KR102201919B1/ko,https://patentimages.storage.googleapis.com/83/da/65/faf035179f1ae8/112018059655700-pct00001.png
CN-112561078-B,分布式的模型训练方法及相关装置 ,北京百度网讯科技有限公司,"吴鑫烜, 姚雪峰, 于佃海, 吴志华, 马艳军, 吴甜, 王海峰",2020-12-18,2020-12-18,2021-12-28,2021-12-28,https://patents.google.com/patent/CN112561078B/zh,https://patentimages.storage.googleapis.com/81/37/1f/ed223d41f14042/HDA0002843110370000011.png
KR-102183335-B1,"프라이버시를 위하여 데이터를 컨실링 처리할 수 있는 변조 네트워크에 대응되는 적응 네트워크를 학습하는 방법 및 테스트하는 방법, 그리고 이를 이용한 학습 장치 및 테스트 장치 ",주식회사 딥핑소스,김태훈,2019-10-24,2020-04-28,2020-11-27,2020-11-27,https://patents.google.com/patent/KR102183335B1/ko,https://patentimages.storage.googleapis.com/d1/05/49/44386961dd9221/112020044115900-pat00001.png
EP-3716075-B1,Utilisation de modèles d'apprentissage machine pour traiter des données d'utilisation de ressources et pour déterminer l'utilisation anormale de ressources ,Accenture Global Solutions Limited,"Kun QIU, Vijay Desai, Laser Seymour KAPLAN, Durga KALYAN GANJAPU, Daniel Marcus LOMBARDO",2019-03-29,2020-03-24,2023-09-27,2023-09-27,https://patents.google.com/patent/EP3716075B1/fr,https://patentimages.storage.googleapis.com/44/d9/be/17f1876b3f366c/imgf0001.png
EP-3940608-A1,Utilisation de modèles d'apprentissage machine à l'aide d'un référentiel centralisé de données de journal pour prédire des événements et générer des alertes et des recommandations ,Accenture Global Solutions Limited,"Prakash Ghatage, Nirav Jagdish Sampat, Kumar Viswanathan, Naveen Kumar Thangaraj, Sattish Sundarakrishnan, Kaustubh KURHEKAR, Richard Stephen Vincent PRICE",2020-07-15,2021-07-15,2022-01-19,,https://patents.google.com/patent/EP3940608A1/fr,https://patentimages.storage.googleapis.com/aa/4b/63/6e46a8dc2c7df6/imgf0001.png
EP-2932444-B1,Allokation von ressourcen für das maschinelle lernen ,"Microsoft Technology Licensing, LLC","Reinhard Sebastian Bernhard Nowozin, Po-ling LOH",2012-12-14,2013-12-14,2019-01-30,2019-01-30,https://patents.google.com/patent/EP2932444B1/de,https://patentimages.storage.googleapis.com/7c/78/75/0837772433af02/imgf0001.png
TW-I670677-B,用於推薦預估到達時間的系統和方法 ,大陸商北京嘀嘀無限科技發展有限公司,"孫書娟, 包新啟, 王征",2017-06-13,2018-04-26,2019-09-01,2019-09-01,https://patents.google.com/patent/TWI670677B/zh,
CN-110807328-B,面向法律文书多策略融合的命名实体识别方法及系统 ,华南师范大学,"陈振洲, 高磊",2019-10-25,2019-10-25,2023-05-05,2023-05-05,https://patents.google.com/patent/CN110807328B/zh,https://patentimages.storage.googleapis.com/64/b7/d5/c4e7e3ae6c15e2/HDA0002247489390000011.png
CN-111050116-B,利用时间递归网络进行在线动作检测的系统和方法 ,本田技研工业株式会社,"陈怡婷, 徐铭泽, 高明菲",2018-10-12,2019-09-16,2022-02-25,2022-02-25,https://patents.google.com/patent/CN111050116B/zh,https://patentimages.storage.googleapis.com/22/11/21/b4a3623601fe6d/HDA0002203321050000011.png
EP-3650297-B1,"Verfahren und vorrichtung zum bestimmen von informationen in bezug auf einen spurwechsel eines zielfahrzeugs, und computerprogramm ",Bayerische Motoren Werke Aktiengesellschaft,"Naveen Shankar Nagaraja, Oliver Scheel, Loren SCHWARZ",2018-11-08,2018-11-08,2023-06-14,2023-06-14,https://patents.google.com/patent/EP3650297B1/de,https://patentimages.storage.googleapis.com/f0/11/d3/f4bae1ee2b8cc4/imgf0001.png
JP-5584914-B2,分散計算システム ,株式会社日立製作所,"利彦 柳瀬, 孝介 柳井, 桂一 廣木",2010-07-15,2010-07-15,2014-09-10,2014-09-10,https://patents.google.com/patent/JP5584914B2/ja,
JP-6623265-B2,偽陽性低減での小結節検出 ,株式会社日立製作所,"フー マオジン, フー マオジン, タン シウ−クエン, タン シウ−クエン, メータ アバイ, メータ アバイ",2017-10-26,2018-09-04,2019-12-18,2019-12-18,https://patents.google.com/patent/JP6623265B2/ja,
WO-2018196760-A1,Apprentissage par transfert d'ensemble ,"Huawei Technologies Co., Ltd.","Hui ZANG, Zonghuan Wu, Jiangsheng Yu",2017-04-27,2018-04-25,2018-11-01,,https://patents.google.com/patent/WO2018196760A1/fr,https://patentimages.storage.googleapis.com/9b/aa/ea/7d0085e3932b86/PCTCN2018084306-appb-300001.png
JP-7200294-B2,位置頻度行列のオーバーフィッティングを避けるように訓練したバリアント病原性分類法 ,イルミナ インコーポレイテッド,"ホン・ガオ, カイ－ハウ・ファー, サムスクルーティ・レディ・パディゲパティ",2018-10-15,2021-05-19,2023-01-06,2023-01-06,https://patents.google.com/patent/JP7200294B2/ja,https://patentimages.storage.googleapis.com/f4/6c/e7/e6c98e0afda47e/0007200294000020.png
WO-2023005133-A1,联邦学习建模优化方法、设备、可读存储介质及程序产品 ,深圳前海微众银行股份有限公司,何元钦,2021-07-28,2021-12-27,2023-02-02,,https://patents.google.com/patent/WO2023005133A1/zh,https://patentimages.storage.googleapis.com/8f/73/4a/ad269b3b54e85b/PCTCN2021141481-appb-300001.png
CN-112507219-B,一种基于联邦学习增强隐私保护的个性化搜索系统 ,中国人民大学,"窦志成, 姚菁, 文继荣",2020-12-07,2020-12-07,2023-06-02,2023-06-02,https://patents.google.com/patent/CN112507219B/zh,https://patentimages.storage.googleapis.com/36/64/99/7de3237ea72a83/HDA0002819958040000011.png
CN-111865826-B,一种基于联邦学习的主动内容缓存方法 ,大连理工大学,"邓娜, 王凯伦",2020-07-02,2020-07-02,2022-01-04,2022-01-04,https://patents.google.com/patent/CN111865826B/zh,https://patentimages.storage.googleapis.com/58/bb/6f/470a9eb6037912/HDA0002566223810000011.png
CN-111612168-B,一种机器学习任务的管理方法以及相关装置 ,腾讯科技（深圳）有限公司,"黄明凯, 李皓, 王畅, 白琨",2020-06-30,2020-06-30,2021-06-15,2021-06-15,https://patents.google.com/patent/CN111612168B/zh,https://patentimages.storage.googleapis.com/ec/95/03/65603ac9d8409b/HDA0002563393790000011.png
RU-2738344-C1,Способ и система поиска схожих вредоносных программ по результатам их динамического анализа ,Общество с ограниченной ответственностью «Группа АйБи ТДС»,"Николай Сергеевич Прудковский, Дмитрий Александрович Волков",2020-03-10,2020-03-10,2020-12-11,2020-12-11,https://patents.google.com/patent/RU2738344C1/ru,https://patentimages.storage.googleapis.com/a1/2f/80/33f2262eff849b/00000002.png
JP-7355817-B2,ブランクレチクル上の欠陥のタイプおよびサイズを判定するためのシステムおよび方法 ,ケーエルエー コーポレイション,"ラマプラサド クルカーニ, ゲー コング, ホウレン ファン",2018-11-02,2019-11-01,2023-10-03,2023-10-03,https://patents.google.com/patent/JP7355817B2/ja,https://patentimages.storage.googleapis.com/6c/10/7a/a200259593d42a/0007355817000002.png
EP-2434435-B1,Verfahren und System zur Beurteilung mit PBTs (Probabilistic Boosting Trees) ,Siemens Corporation,"Neil Birbeck, Michael Sofka, Shaohua Kevin Zhou",2010-09-22,2011-09-21,2018-10-31,2018-10-31,https://patents.google.com/patent/EP2434435B1/de,https://patentimages.storage.googleapis.com/da/68/b4/6ce039c790de37/imgf0001.png
CN-110307982-B,基于CNN和Adaboost的轴承故障分类方法 ,电子科技大学,"殷春, 程玉华, 彭威, 陈凯, 黄雪刚, 马浩鹏, 周静, 杨晓",2019-06-19,2019-06-19,2021-01-26,2021-01-26,https://patents.google.com/patent/CN110307982B/zh,https://patentimages.storage.googleapis.com/04/ea/ad/671d16763c2d76/HDA0002099550960000011.png
KR-102354112-B1,인공 지능에 기반하여 배터리의 상태를 추정하는 장치 및 방법 ,서강대학교산학협력단,"김홍석, 최요환, 류승형, 박경남",2019-03-26,2019-03-26,2022-01-24,2022-01-24,https://patents.google.com/patent/KR102354112B1/ko,https://patentimages.storage.googleapis.com/dd/50/29/4cae6334feb22a/112019030805314-pat00010.png
EP-3619903-B1,Système non spécifique au protocole et procédé de classification d'adresses ip suspectes en tant que sources d'attaques non ciblées sur des machines en nuage ,"Microsoft Technology Licensing, LLC","Royi Ronen, Hani Hana Neuvirth, Tomer Koren, Omer Karin",2017-05-05,2018-04-10,2022-03-23,2022-03-23,https://patents.google.com/patent/EP3619903B1/fr,https://patentimages.storage.googleapis.com/d9/d5/49/42f34ed47b39b3/imgf0001.png
CN-113516256-B,基于秘密共享、同态加密的无第三方联邦学习方法及系统 ,深圳市洞见智慧科技有限公司,"黄一珉, 王湾湾, 冯新宇, 何浩, 姚明",2021-09-14,2021-09-14,2021-12-03,2021-12-03,https://patents.google.com/patent/CN113516256B/zh,https://patentimages.storage.googleapis.com/45/4a/74/630deb42b2e5ea/210910145301.png
JP-6947981-B2,推定方法、推定装置および推定プログラム ,富士通株式会社,"小林　健一, 健一 小林",2017-12-21,2017-12-21,2021-10-13,2021-10-13,https://patents.google.com/patent/JP6947981B2/ja,https://patentimages.storage.googleapis.com/bc/02/4e/742de76965666e/0006947981-4.png
CN-112270379-B,分类模型的训练方法、样本分类方法、装置和设备 ,北京百度网讯科技有限公司,"何烩烩, 王乐义, 刘明浩, 郭江亮",2020-11-13,2020-11-13,2023-09-19,2023-09-19,https://patents.google.com/patent/CN112270379B/zh,
CN-112149757-B,一种异常检测方法、装置、电子设备及存储介质 ,新华三大数据技术有限公司,史艳华,2020-10-23,2020-10-23,2022-08-19,2022-08-19,https://patents.google.com/patent/CN112149757B/zh,https://patentimages.storage.googleapis.com/27/93/36/5326dd9c8b13e9/HDA0002740772170000011.png
CN-111340191-B,基于集成学习的僵尸网络恶意流量分类方法及系统 ,福州大学,"陈羽中, 张毓东",2020-02-27,2020-02-27,2023-02-21,2023-02-21,https://patents.google.com/patent/CN111340191B/zh,https://patentimages.storage.googleapis.com/ac/4d/ee/c257fea1e6463e/200227121914.png
JP-7275295-B2,アーリーライダー及びレイトライダーをスケジューリングするシステム及び方法 ,三菱電機株式会社,"セルラ、ティアゴ, ラグナータン、アーヴィンド, バーグマン、デイビッド",2019-02-25,2019-10-08,2023-05-17,2023-05-17,https://patents.google.com/patent/JP7275295B2/ja,https://patentimages.storage.googleapis.com/d7/d0/53/ac0b9ff5702f03/0007275295000050.png
KR-102033136-B1,준지도 학습 기반의 기계학습 방법 및 그 장치 ,주식회사 루닛,박천성,2019-04-03,2019-04-03,2019-10-16,2019-10-16,https://patents.google.com/patent/KR102033136B1/ko,https://patentimages.storage.googleapis.com/22/c5/f4/47844282f16d22/112019034309621-pat00001.png
